sent_length,capitalization,articles,mult_negs,has_svo,has_sov,has_vos,has_vso,has_ovs,has_osv,color_special,color_regular,filler,hedges,swearwords,sentiment,min_response,adjectives,punct_?,punct_!,y_label,extra_label,set_type
23.076923076923077,5.538461538461538,0.8461538461538461,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,0.0654602972784791,2.0,1.0769230769230769,0.0,2.0,female,italy,train
37.5,3.625,1.875,0.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,4.0,1.0,3.0,0.06544270833333332,0.0,1.75,3.0,1.0,male,italy,train
33.333333333333336,9.11111111111111,1.8888888888888888,0.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,8.0,4.0,6.0,0.3453703703703704,0.0,2.4444444444444446,1.0,2.0,male,poland,train
13.636363636363637,2.0454545454545454,0.6818181818181818,0.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,11.0,7.0,14.0,0.13338375639512,1.0,1.3181818181818181,1.0,19.0,male,spain,train
33.333333333333336,4.111111111111111,1.6666666666666667,0.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,8.0,10.0,8.0,0.20768849206349208,1.0,2.6666666666666665,1.0,5.0,female,poland,train
13.043478260869565,1.6956521739130435,1.0434782608695652,0.0,6.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,6.0,10.0,5.0,0.11354358805445762,0.0,1.2608695652173914,7.0,7.0,male,the-netherlands,train
9.67741935483871,0.8064516129032258,0.3225806451612903,0.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,4.0,4.0,0.015,0.0,1.7741935483870968,0.0,5.0,female,new-delhi,train
13.636363636363637,2.272727272727273,0.7727272727272727,0.0,7.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,0.1905346074380165,0.0,1.0909090909090908,0.0,16.0,male,russia,train
20.0,2.3333333333333335,1.3333333333333333,0.0,7.0,1.0,0.0,2.0,0.0,0.0,2.0,4.0,8.0,8.0,7.0,0.3031287878787879,0.0,1.8,5.0,5.0,female,the-netherlands,train
16.666666666666668,2.4444444444444446,1.4444444444444444,0.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,8.0,6.0,7.0,0.20156542274597833,0.0,1.7777777777777777,0.0,11.0,male,germany,train
33.333333333333336,10.222222222222221,1.5555555555555556,0.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,5.0,0.04474326599326599,0.0,1.2222222222222223,3.0,1.0,male,russia,train
100.0,30.0,1.6666666666666667,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,8.0,6.0,0.25476190476190474,0.0,3.0,0.0,0.0,male,the-netherlands,train
20.0,2.2,0.4666666666666667,0.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,19.0,8.0,2.0,0.2213035113035113,0.0,1.8,0.0,12.0,female,poland,train
37.5,5.5,3.125,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,5.0,7.0,9.0,0.03229166666666666,0.0,1.75,1.0,1.0,male,germany,train
300.0,14.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,6.0,0.0023809523809523803,0.0,27.0,0.0,0.0,female,poland,train
27.272727272727273,1.8181818181818181,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,6.0,3.0,7.0,0.1517576331496786,1.0,2.090909090909091,0.0,1.0,female,iran,train
15.0,2.25,0.95,0.0,4.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,9.0,12.0,5.0,0.06731439393939394,0.0,1.4,5.0,2.0,male,the-netherlands,train
60.0,11.4,1.6,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,3.0,0.13789256198347105,0.0,5.0,0.0,0.0,male,the-netherlands,train
8.333333333333334,1.4444444444444444,0.3888888888888889,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,6.0,5.0,8.0,-0.05151289682539682,2.0,0.3611111111111111,7.0,7.0,male,russia,train
30.0,9.9,1.7,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,6.0,0.2522474747474747,0.0,1.0,0.0,1.0,male,the-netherlands,train
14.285714285714286,2.1904761904761907,0.7619047619047619,0.0,5.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,3.0,2.0,4.0,0.1786985930735931,0.0,0.9523809523809523,0.0,19.0,female,poland,train
21.428571428571427,2.2857142857142856,1.2857142857142858,1.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,8.0,11.0,7.0,0.2266203703703704,0.0,1.4285714285714286,4.0,3.0,female,the-netherlands,train
30.0,5.4,0.9,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.13566666666666666,0.0,2.0,0.0,7.0,male,portugal,train
33.333333333333336,3.5555555555555554,1.7777777777777777,0.0,3.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,3.0,5.0,5.0,0.3900196408529742,0.0,1.8888888888888888,0.0,3.0,male,italy,train
25.0,3.6666666666666665,1.5,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,7.0,4.0,5.0,0.08680555555555554,0.0,2.0833333333333335,0.0,1.0,female,germany,train
12.5,1.5416666666666667,0.8333333333333334,0.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,6.0,4.0,0.25666666666666665,1.0,1.0,4.0,4.0,male,iran,train
15.0,4.35,0.65,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,0.0921198593073593,0.0,0.5,0.0,10.0,male,the-netherlands,train
15.789473684210526,1.736842105263158,0.8947368421052632,0.0,5.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,6.0,6.0,5.0,0.14317327409432673,0.0,1.1578947368421053,1.0,1.0,male,the-netherlands,train
