sent_length,capitalization,articles,mult_negs,has_svo,has_sov,has_vos,has_vso,has_ovs,has_osv,color_special,color_regular,filler,hedges,swearwords,sentiment,min_response,adjectives,punct_?,punct_!,y_label,extra_label,set_type
14.285714285714286,1.3333333333333333,1.4761904761904763,0.0,13.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,8.0,0.05555555555555556,0.0,0.8095238095238095,0.0,0.0,iran,male,train
20.0,8.4,0.8666666666666667,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.15457070707070705,0.0,0.8666666666666667,1.0,3.0,russia,male,train
27.272727272727273,1.4545454545454546,3.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,9.0,7.0,4.0,-0.005025908434999343,0.0,1.8181818181818181,0.0,0.0,russia,female,train
17.647058823529413,1.2941176470588236,1.4705882352941178,0.0,9.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0,10.0,5.0,0.06768476621417799,0.0,1.1176470588235294,4.0,0.0,poland,male,train
20.0,1.8666666666666667,1.2666666666666666,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,6.0,11.0,10.0,0.08371212121212121,0.0,2.2666666666666666,2.0,0.0,the-netherlands,female,train
15.0,2.05,1.3,0.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,4.0,9.0,0.012859848484848484,0.0,0.95,0.0,1.0,russia,male,train
15.0,1.5,1.15,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,6.0,6.0,0.06354166666666668,0.0,0.9,0.0,0.0,russia,female,train
23.076923076923077,2.6153846153846154,2.3076923076923075,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,5.0,0.10993589743589743,0.0,2.4615384615384617,0.0,0.0,the-netherlands,male,train
18.75,1.8125,1.1875,0.0,7.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,8.0,5.0,0.07954365079365079,0.0,1.25,1.0,0.0,russia,female,train
27.272727272727273,4.636363636363637,2.3636363636363638,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.16045454545454543,0.0,1.0909090909090908,0.0,0.0,the-netherlands,male,train
15.789473684210526,2.0,1.0526315789473684,0.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,2.0,6.0,0.013815789473684208,0.0,0.9473684210526315,0.0,0.0,new-delhi,male,train
27.272727272727273,1.2727272727272727,3.090909090909091,0.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,10.0,6.0,3.0,0.14912608225108223,0.0,1.8181818181818181,0.0,0.0,germany,male,train
21.428571428571427,3.2857142857142856,1.6428571428571428,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,9.0,0.12453231292517006,0.0,1.4285714285714286,1.0,0.0,italy,male,train
17.647058823529413,1.2352941176470589,2.4705882352941178,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,4.0,-0.058516573295985065,0.0,0.9411764705882353,0.0,0.0,the-netherlands,male,train
33.333333333333336,3.888888888888889,1.8888888888888888,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,7.0,5.0,0.05623456790123457,0.0,1.7777777777777777,0.0,0.0,spain,female,train
15.0,1.75,0.9,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,11.0,11.0,4.0,0.14280997474747475,0.0,1.4,1.0,5.0,spain,male,train
13.043478260869565,1.826086956521739,1.0869565217391304,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,14.0,6.0,0.04402173913043477,0.0,0.6086956521739131,0.0,0.0,iran,female,train
15.0,1.05,1.2,0.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,6.0,11.0,3.0,-0.05429924242424241,0.0,0.6,4.0,1.0,poland,male,train
37.5,2.0,2.125,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,7.0,4.0,0.06924505471380471,0.0,2.875,0.0,0.0,russia,male,train
33.333333333333336,1.6666666666666667,3.111111111111111,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,10.0,1.0,0.08883442265795208,0.0,2.6666666666666665,0.0,1.0,the-netherlands,female,train
21.428571428571427,3.642857142857143,1.3571428571428572,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,4.0,3.0,0.11250000000000002,0.0,1.2857142857142858,0.0,2.0,russia,female,train
15.789473684210526,1.263157894736842,1.6842105263157894,0.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,5.0,0.0985255753018911,1.0,1.368421052631579,1.0,0.0,portugal,male,train
17.647058823529413,1.8235294117647058,1.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,10.0,11.0,7.0,0.16041109625668448,0.0,1.6470588235294117,0.0,1.0,spain,male,train
25.0,2.8333333333333335,1.8333333333333333,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,10.0,10.0,0.0271412037037037,0.0,2.5,0.0,0.0,russia,female,train
27.272727272727273,2.0,1.9090909090909092,1.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,10.0,6.0,4.0,0.31052272727272734,1.0,1.9090909090909092,1.0,0.0,poland,male,train
13.043478260869565,1.0434782608695652,0.9565217391304348,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,10.0,4.0,0.06659326181065311,1.0,1.1304347826086956,1.0,1.0,germany,male,train
15.789473684210526,1.2105263157894737,1.631578947368421,0.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,6.0,7.0,6.0,0.032777967646388705,0.0,0.8947368421052632,2.0,0.0,germany,male,train
13.043478260869565,1.9130434782608696,0.6086956521739131,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,5.0,7.0,0.036412520651651084,1.0,1.0434782608695652,0.0,0.0,new-delhi,male,train
20.0,1.7333333333333334,1.3333333333333333,0.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,7.0,3.0,3.0,0.20138287638287636,2.0,1.2666666666666666,3.0,0.0,the-netherlands,female,train
10.714285714285714,1.0357142857142858,1.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,4.0,3.0,0.0888392857142857,0.0,0.75,1.0,0.0,russia,female,train
20.0,1.2,1.5333333333333334,0.0,5.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,4.0,2.0,6.0,0.12824494949494947,0.0,1.5333333333333334,1.0,2.0,iran,female,train
7.894736842105263,0.15789473684210525,0.13157894736842105,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.053320802005012526,0.0,0.6052631578947368,1.0,1.0,the-netherlands,female,train
21.428571428571427,1.0,1.7142857142857142,0.0,2.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,3.0,7.0,6.0,0.0655799062049062,0.0,1.6428571428571428,0.0,0.0,the-netherlands,female,train
30.0,1.1,2.8,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,4.0,3.0,0.07241522366522367,0.0,2.1,0.0,0.0,the-netherlands,female,train
16.666666666666668,1.3333333333333333,1.1666666666666667,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,9.0,9.0,4.0,0.09141614558281225,1.0,1.1111111111111112,4.0,1.0,germany,female,train
25.0,1.0833333333333333,2.5,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,8.0,5.0,0.025605158730158728,0.0,2.4166666666666665,0.0,0.0,new-delhi,female,train
20.0,1.5333333333333334,2.2666666666666666,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,7.0,4.0,0.13946428571428574,1.0,1.3333333333333333,2.0,0.0,germany,male,train
21.428571428571427,2.9285714285714284,1.1428571428571428,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,0.2702380952380952,0.0,2.0714285714285716,0.0,0.0,new-delhi,female,train
10.714285714285714,1.9642857142857142,0.4642857142857143,0.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,6.0,3.0,4.0,0.07172406462585035,0.0,0.6071428571428571,0.0,0.0,new-delhi,male,train
15.789473684210526,1.2105263157894737,1.2105263157894737,0.0,5.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,5.0,6.0,3.0,0.0830701754385965,0.0,0.9473684210526315,7.0,0.0,poland,male,train
30.0,2.1,2.5,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,7.0,5.0,0.08593939393939394,0.0,2.4,0.0,0.0,iran,male,train
20.0,1.0,1.9333333333333333,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,2.0,0.04909090909090908,0.0,2.1333333333333333,0.0,0.0,spain,male,train
7.6923076923076925,0.1282051282051282,0.02564102564102564,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.035897435897435895,0.0,0.48717948717948717,1.0,1.0,spain,female,train
