,accuracy,analyzer,max_depth,min_samples_leaf,ngram_range
209,0.25162689804772237,word,10.0,5,"(1, 6)"
210,0.2559652928416486,word,10.0,10,"(1, 6)"
211,0.2635574837310195,word,10.0,20,"(1, 6)"
212,0.227765726681128,word,30.0,3,"(1, 6)"
213,0.23101952277657267,word,30.0,5,"(1, 6)"
214,0.24511930585683298,word,30.0,10,"(1, 6)"
215,0.26572668112798264,word,30.0,20,"(1, 6)"
216,0.22668112798264642,word,50.0,3,"(1, 6)"
217,0.23427331887201736,word,50.0,5,"(1, 6)"
218,0.24620390455531455,word,50.0,10,"(1, 6)"
219,0.26572668112798264,word,50.0,20,"(1, 6)"
220,0.2472885032537961,char,,3,"(1, 6)"
221,0.24837310195227766,char,,5,"(1, 6)"
222,0.25488069414316705,char,,10,"(1, 6)"
223,0.26898047722342733,char,,20,"(1, 6)"
224,0.2960954446854664,char,5.0,3,"(1, 6)"
225,0.2993492407809111,char,5.0,5,"(1, 6)"
226,0.2960954446854664,char,5.0,10,"(1, 6)"
227,0.2950108459869848,char,5.0,20,"(1, 6)"
228,0.25704989154013014,char,10.0,3,"(1, 6)"
229,0.2635574837310195,char,10.0,5,"(1, 6)"
230,0.2613882863340564,char,10.0,10,"(1, 6)"
231,0.2678958785249458,char,10.0,20,"(1, 6)"
232,0.2440347071583514,char,30.0,3,"(1, 6)"
233,0.2472885032537961,char,30.0,5,"(1, 6)"
234,0.25488069414316705,char,30.0,10,"(1, 6)"
235,0.26898047722342733,char,30.0,20,"(1, 6)"
236,0.2472885032537961,char,50.0,3,"(1, 6)"
237,0.24837310195227766,char,50.0,5,"(1, 6)"
238,0.25488069414316705,char,50.0,10,"(1, 6)"
239,0.26898047722342733,char,50.0,20,"(1, 6)"
240,0.21258134490238612,word,,3,"(1, 7)"
241,0.24295010845986983,word,,5,"(1, 7)"
242,0.2386117136659436,word,,10,"(1, 7)"
243,0.2386117136659436,word,,20,"(1, 7)"
244,0.23969631236442515,word,5.0,3,"(1, 7)"
245,0.2418655097613883,word,5.0,5,"(1, 7)"
246,0.2418655097613883,word,5.0,10,"(1, 7)"
247,0.2418655097613883,word,5.0,20,"(1, 7)"
248,0.2440347071583514,word,10.0,3,"(1, 7)"
249,0.25379609544468545,word,10.0,5,"(1, 7)"
250,0.2559652928416486,word,10.0,10,"(1, 7)"
251,0.25488069414316705,word,10.0,20,"(1, 7)"
252,0.22668112798264642,word,30.0,3,"(1, 7)"
253,0.24078091106290672,word,30.0,5,"(1, 7)"
254,0.23752711496746204,word,30.0,10,"(1, 7)"
255,0.2386117136659436,word,30.0,20,"(1, 7)"
256,0.21258134490238612,word,50.0,3,"(1, 7)"
257,0.24295010845986983,word,50.0,5,"(1, 7)"
258,0.2386117136659436,word,50.0,10,"(1, 7)"
259,0.2386117136659436,word,50.0,20,"(1, 7)"
260,0.25379609544468545,char,,3,"(1, 7)"
261,0.25704989154013014,char,,5,"(1, 7)"
262,0.27006507592190887,char,,10,"(1, 7)"
263,0.2592190889370933,char,,20,"(1, 7)"
264,0.2950108459869848,char,5.0,3,"(1, 7)"
265,0.3004338394793926,char,5.0,5,"(1, 7)"
266,0.30151843817787416,char,5.0,10,"(1, 7)"
267,0.29718004338394793,char,5.0,20,"(1, 7)"
268,0.25813449023861174,char,10.0,3,"(1, 7)"
269,0.2668112798264642,char,10.0,5,"(1, 7)"
270,0.26572668112798264,char,10.0,10,"(1, 7)"
271,0.272234273318872,char,10.0,20,"(1, 7)"
272,0.25379609544468545,char,30.0,3,"(1, 7)"
273,0.25813449023861174,char,30.0,5,"(1, 7)"
274,0.27006507592190887,char,30.0,10,"(1, 7)"
275,0.2592190889370933,char,30.0,20,"(1, 7)"
276,0.25379609544468545,char,50.0,3,"(1, 7)"
277,0.25704989154013014,char,50.0,5,"(1, 7)"
278,0.27006507592190887,char,50.0,10,"(1, 7)"
279,0.2592190889370933,char,50.0,20,"(1, 7)"
280,0.22885032537960953,word,,3,"(1, 8)"
281,0.23969631236442515,word,,5,"(1, 8)"
282,0.2299349240780911,word,,10,"(1, 8)"
283,0.2386117136659436,word,,20,"(1, 8)"
284,0.23752711496746204,word,5.0,3,"(1, 8)"
285,0.24078091106290672,word,5.0,5,"(1, 8)"
286,0.2418655097613883,word,5.0,10,"(1, 8)"
287,0.2418655097613883,word,5.0,20,"(1, 8)"
288,0.2472885032537961,word,10.0,3,"(1, 8)"
289,0.2527114967462039,word,10.0,5,"(1, 8)"
290,0.25488069414316705,word,10.0,10,"(1, 8)"
291,0.25488069414316705,word,10.0,20,"(1, 8)"
292,0.23318872017353579,word,30.0,3,"(1, 8)"
293,0.2386117136659436,word,30.0,5,"(1, 8)"
294,0.2299349240780911,word,30.0,10,"(1, 8)"
295,0.2386117136659436,word,30.0,20,"(1, 8)"
296,0.22885032537960953,word,50.0,3,"(1, 8)"
297,0.23969631236442515,word,50.0,5,"(1, 8)"
298,0.2299349240780911,word,50.0,10,"(1, 8)"
299,0.2386117136659436,word,50.0,20,"(1, 8)"
300,0.24078091106290672,char,,3,"(1, 8)"
301,0.24837310195227766,char,,5,"(1, 8)"
302,0.25704989154013014,char,,10,"(1, 8)"
303,0.2765726681127983,char,,20,"(1, 8)"
304,0.29718004338394793,char,5.0,3,"(1, 8)"
305,0.30151843817787416,char,5.0,5,"(1, 8)"
306,0.30151843817787416,char,5.0,10,"(1, 8)"
307,0.29718004338394793,char,5.0,20,"(1, 8)"
308,0.25813449023861174,char,10.0,3,"(1, 8)"
309,0.26898047722342733,char,10.0,5,"(1, 8)"
310,0.2646420824295011,char,10.0,10,"(1, 8)"
311,0.272234273318872,char,10.0,20,"(1, 8)"
312,0.23644251626898047,char,30.0,3,"(1, 8)"
313,0.24837310195227766,char,30.0,5,"(1, 8)"
314,0.25704989154013014,char,30.0,10,"(1, 8)"
315,0.2765726681127983,char,30.0,20,"(1, 8)"
316,0.24078091106290672,char,50.0,3,"(1, 8)"
317,0.24837310195227766,char,50.0,5,"(1, 8)"
318,0.25704989154013014,char,50.0,10,"(1, 8)"
319,0.2765726681127983,char,50.0,20,"(1, 8)"
320,0.1681127982646421,word,,3,"(2, 3)"
321,0.16377440347071584,word,,5,"(2, 3)"
322,0.18329718004338394,word,,10,"(2, 3)"
323,0.16919739696312364,word,,20,"(2, 3)"
324,0.23535791757049893,word,5.0,3,"(2, 3)"
325,0.23535791757049893,word,5.0,5,"(2, 3)"
326,0.23535791757049893,word,5.0,10,"(2, 3)"
327,0.23535791757049893,word,5.0,20,"(2, 3)"
328,0.23535791757049893,word,10.0,3,"(2, 3)"
329,0.23535791757049893,word,10.0,5,"(2, 3)"
330,0.23535791757049893,word,10.0,10,"(2, 3)"
331,0.22017353579175705,word,10.0,20,"(2, 3)"
332,0.20498915401301518,word,30.0,3,"(2, 3)"
333,0.2017353579175705,word,30.0,5,"(2, 3)"
334,0.20824295010845986,word,30.0,10,"(2, 3)"
335,0.16919739696312364,word,30.0,20,"(2, 3)"
336,0.1822125813449024,word,50.0,3,"(2, 3)"
337,0.17787418655097614,word,50.0,5,"(2, 3)"
338,0.17462039045553146,word,50.0,10,"(2, 3)"
339,0.16919739696312364,word,50.0,20,"(2, 3)"
340,0.22234273318872017,char,,3,"(2, 3)"
341,0.21908893709327548,char,,5,"(2, 3)"
342,0.23644251626898047,char,,10,"(2, 3)"
343,0.24837310195227766,char,,20,"(2, 3)"
344,0.2787418655097614,char,5.0,3,"(2, 3)"
345,0.279826464208243,char,5.0,5,"(2, 3)"
346,0.28199566160520606,char,5.0,10,"(2, 3)"
347,0.289587852494577,char,5.0,20,"(2, 3)"
348,0.2418655097613883,char,10.0,3,"(2, 3)"
349,0.24078091106290672,char,10.0,5,"(2, 3)"
350,0.24295010845986983,char,10.0,10,"(2, 3)"
351,0.289587852494577,char,10.0,20,"(2, 3)"
352,0.22234273318872017,char,30.0,3,"(2, 3)"
353,0.21908893709327548,char,30.0,5,"(2, 3)"
354,0.23644251626898047,char,30.0,10,"(2, 3)"
355,0.24837310195227766,char,30.0,20,"(2, 3)"
356,0.22234273318872017,char,50.0,3,"(2, 3)"
357,0.21908893709327548,char,50.0,5,"(2, 3)"
358,0.23644251626898047,char,50.0,10,"(2, 3)"
359,0.24837310195227766,char,50.0,20,"(2, 3)"
